epoch,train_loss,train_accuracy,val_loss,val_accuracy
1,1.7103711470893812,0.35226475955415104,1.6885252649327436,0.3542192380137329
2,1.6613089014342586,0.3590742261935123,1.678673434003983,0.3563654153519664
3,1.6558991571052888,0.35995067523689817,1.6765427879594763,0.356320092352277
4,1.6536377496873294,0.3603252358704233,1.6745246455529088,0.3559935001486328
5,1.6524339890187614,0.3606685831178214,1.676031777840113,0.3566880084674028
6,1.6514935366052947,0.3608016206599119,1.6732590552076154,0.3571452375525047
7,1.6506841362334155,0.36091962248551435,1.6721134706888598,0.35677332234917103
8,1.649965627544621,0.3610085045057665,1.6723250471293147,0.3572758744339624
9,1.6493512016406646,0.3611120415914564,1.6721404756016733,0.35611880491247994
