1,False,6.181158981323242,0.2650236527919769,2.754953718185425,2.835619500160217,5.74952995300293,0.24563172101974487,2.521461133956909,2.79173059463501
1,False,5.685410449514408,0.2526515040329638,2.5155450630009955,2.572048813443348,5.686110528168626,0.2525950207226868,2.602107397219952,2.5948375579752163
2,False,5.643671753470276,0.2502062245462987,2.487135677097958,2.5423638418113117,5.717451754585059,0.24984662750383854,2.4495953223040496,2.5583952823084695
3,False,5.639382529925038,0.2495396775533816,2.4872412226551326,2.530874267740029,5.671448054172789,0.24983671648885403,2.4501350799681734,2.5343842624122437
4,False,5.623122252605306,0.24755458085084547,2.46432764088506,2.5215847912032645,5.680816392964171,0.2516776772584572,2.450445707391409,2.5243667585557406
5,False,5.622490971889421,0.24677055950027474,2.468537748020314,2.5223377150143023,5.645634141927401,0.24708099276707848,2.500023324013914,2.5704479561986733
6,True,5.611010227853709,0.24436884045875792,2.4622966526747603,2.5115360177303536,5.65462055769781,0.24739127900136332,2.4598310429863677,2.51029612959179
1,False,5.683731765126054,0.2525128520808777,2.5096037245946103,2.568596788864647,5.672853124233355,0.2539929256223079,2.4807933705483114,2.5588606274209975
2,False,5.648214366888546,0.25024283767950856,2.492877801566987,2.5441148175980124,5.664127575439367,0.25164485086872723,2.486726190724483,2.610676515734374
3,False,5.643507904808217,0.25062369221793507,2.4874182178312685,2.540224806504346,5.672341204326387,0.2498329555226067,2.4720687476404763,2.546018076348237
4,False,5.636988359169689,0.2492036284045451,2.4783928727603577,2.5358178989436793,5.693298793910053,0.24906175088805257,2.6154597139416413,2.6596444111418407
5,False,5.626785195430814,0.24696533624114508,2.469696366000868,2.530375336066493,5.660588605256276,0.24695713850034484,2.4447906370444703,2.520507311155226
6,True,5.615578160217617,0.2456794813375971,2.4668123898144603,2.5112002691025856,5.6448432414071466,0.24649218040793977,2.49119619375682,2.5981238056223
7,True,5.615802123899653,0.24447448962126048,2.466940882295895,2.514097207605639,5.639146956293653,0.2473602201329798,2.470545194063144,2.55162932649888
8,True,5.605869081800161,0.24368090346134036,2.4567888350134095,2.5072071936877602,5.693770643671916,0.2510679706611502,2.679301468576318,2.5885639415487787
9,True,5.604122579166473,0.2437678060123583,2.4524174892077015,2.5024793301527724,5.657070549332338,0.2472482314480311,2.555171561212204,2.585171018810419
10,True,5.602163855119585,0.24297531962816885,2.456342607918219,2.505679436513582,5.643716582109551,0.24760800963083002,2.4893341685827326,2.5181206056146377
11,True,5.593493667340309,0.2421242941111819,2.4401659435216083,2.4989281793353597,5.643301079795217,0.24500651502599605,2.4463465041064483,2.514132905517788
